Dist Code,Year,State Code,State Name,Dist Name,Type,Area,Production,Yield
9,2006,6,Madhya Pradesh,Chhindwara,MAZE,85.13,158.2,1858.33
9,2007,6,Madhya Pradesh,Chhindwara,RICE,20.5,12.01,585.85
9,2007,6,Madhya Pradesh,Chhindwara,WHEAT,110.7,223.4,2018.07
9,2007,6,Madhya Pradesh,Chhindwara,MAZE,92.1,216.7,2352.88
9,2008,6,Madhya Pradesh,Chhindwara,RICE,19.3,9.57,495.85
9,2008,6,Madhya Pradesh,Chhindwara,WHEAT,82.8,175.2,2115.94
9,2008,6,Madhya Pradesh,Chhindwara,MAZE,92.8,203.5,2192.89
9,2009,6,Madhya Pradesh,Chhindwara,RICE,18.8,14.2,755.32
9,2009,6,Madhya Pradesh,Chhindwara,WHEAT,111.1,425.2,3827.18
9,2009,6,Madhya Pradesh,Chhindwara,MAZE,88.9,233.1,2622.05
9,2010,6,Madhya Pradesh,Chhindwara,RICE,18.3,30.2,1650.27
9,2010,6,Madhya Pradesh,Chhindwara,WHEAT,114.5,388.9,3396.51
9,2010,6,Madhya Pradesh,Chhindwara,MAZE,94.4,279.1,2956.57
9,2011,6,Madhya Pradesh,Chhindwara,RICE,20.2,43.0,2128.71
9,2011,6,Madhya Pradesh,Chhindwara,WHEAT,122.1,278.84,2283.7
9,2011,6,Madhya Pradesh,Chhindwara,MAZE,98.6,423.9,4299.19
9,2012,6,Madhya Pradesh,Chhindwara,RICE,13.94,38.37,2752.51
9,2012,6,Madhya Pradesh,Chhindwara,WHEAT,138.57,438.74,3166.2
9,2012,6,Madhya Pradesh,Chhindwara,MAZE,134.98,483.9,3584.98
9,2013,6,Madhya Pradesh,Chhindwara,RICE,13.81,28.05,2031.14
9,2013,6,Madhya Pradesh,Chhindwara,WHEAT,146.14,332.52,2275.35
9,2013,6,Madhya Pradesh,Chhindwara,MAZE,154.25,173.17,1122.66
9,2014,6,Madhya Pradesh,Chhindwara,RICE,20.0,48.0,2400.0
9,2014,6,Madhya Pradesh,Chhindwara,WHEAT,155.0,455.0,2935.48
9,2014,6,Madhya Pradesh,Chhindwara,MAZE,65.0,220.0,3384.62
9,2015,6,Madhya Pradesh,Chhindwara,RICE,31.0,54.0,1741.94
9,2015,6,Madhya Pradesh,Chhindwara,WHEAT,165.0,636.0,3854.55
9,2015,6,Madhya Pradesh,Chhindwara,MAZE,195.0,980.0,5025.64
9,2016,6,Madhya Pradesh,Chhindwara,RICE,35.0,53.33,1523.71
9,2016,6,Madhya Pradesh,Chhindwara,WHEAT,179.0,578.0,3229.05
9,2016,6,Madhya Pradesh,Chhindwara,MAZE,213.0,1071.0,5028.17
9,2017,6,Madhya Pradesh,Chhindwara,RICE,34.01,42.06,1236.7
9,2017,6,Madhya Pradesh,Chhindwara,WHEAT,181.0,619.2,3420.99
9,2017,6,Madhya Pradesh,Chhindwara,MAZE,263.5,1326.45,5033.97
10,2006,6,Madhya Pradesh,Narsinghpur,RICE,13.61,14.58,1071.27
10,2006,6,Madhya Pradesh,Narsinghpur,WHEAT,53.07,151.93,2862.82
10,2006,6,Madhya Pradesh,Narsinghpur,MAZE,0.61,0.77,1262.3
10,2007,6,Madhya Pradesh,Narsinghpur,RICE,12.9,8.38,649.61
10,2007,6,Madhya Pradesh,Narsinghpur,WHEAT,55.0,157.5,2863.64
10,2007,6,Madhya Pradesh,Narsinghpur,MAZE,0.6,0.9,1500.0
10,2008,6,Madhya Pradesh,Narsinghpur,RICE,13.1,8.05,614.5
10,2008,6,Madhya Pradesh,Narsinghpur,WHEAT,62.3,189.7,3044.94
10,2008,6,Madhya Pradesh,Narsinghpur,MAZE,0.5,0.9,1800.0
10,2009,6,Madhya Pradesh,Narsinghpur,RICE,13.4,14.9,1111.94
10,2009,6,Madhya Pradesh,Narsinghpur,WHEAT,65.1,169.4,2602.15
10,2009,6,Madhya Pradesh,Narsinghpur,MAZE,0.6,0.8,1333.33
10,2010,6,Madhya Pradesh,Narsinghpur,RICE,12.5,19.5,1560.0
10,2010,6,Madhya Pradesh,Narsinghpur,WHEAT,68.8,226.9,3297.96
10,2010,6,Madhya Pradesh,Narsinghpur,MAZE,0.6,0.9,1500.0
10,2011,6,Madhya Pradesh,Narsinghpur,RICE,12.0,21.5,1791.67
10,2011,6,Madhya Pradesh,Narsinghpur,WHEAT,63.6,253.2,3981.13
10,2011,6,Madhya Pradesh,Narsinghpur,MAZE,0.6,0.9,1500.0
10,2012,6,Madhya Pradesh,Narsinghpur,RICE,12.91,17.21,1333.08
10,2012,6,Madhya Pradesh,Narsinghpur,WHEAT,82.0,240.82,2936.83
10,2012,6,Madhya Pradesh,Narsinghpur,MAZE,0.89,2.5,2808.99
10,2013,6,Madhya Pradesh,Narsinghpur,RICE,18.36,24.99,1361.11
10,2013,6,Madhya Pradesh,Narsinghpur,WHEAT,93.17,198.02,2125.36
10,2013,6,Madhya Pradesh,Narsinghpur,MAZE,1.02,1.49,1460.78
10,2014,6,Madhya Pradesh,Narsinghpur,RICE,18.0,25.33,1407.22
10,2014,6,Madhya Pradesh,Narsinghpur,WHEAT,94.0,305.0,3244.68
10,2014,6,Madhya Pradesh,Narsinghpur,MAZE,9.0,17.0,1888.89
10,2015,6,Madhya Pradesh,Narsinghpur,RICE,34.0,89.33,2627.35
10,2015,6,Madhya Pradesh,Narsinghpur,WHEAT,95.0,388.0,4084.21
10,2015,6,Madhya Pradesh,Narsinghpur,MAZE,3.0,10.0,3333.33
10,2016,6,Madhya Pradesh,Narsinghpur,RICE,55.0,154.66,2812.0
10,2016,6,Madhya Pradesh,Narsinghpur,WHEAT,100.0,404.0,4040.0
10,2016,6,Madhya Pradesh,Narsinghpur,MAZE,4.0,7.0,1750.0
10,2017,6,Madhya Pradesh,Narsinghpur,RICE,39.1,181.3,4636.83
10,2017,6,Madhya Pradesh,Narsinghpur,WHEAT,92.0,320.71,3485.98
10,2017,6,Madhya Pradesh,Narsinghpur,MAZE,5.0,8.84,1768.0
11,2006,6,Madhya Pradesh,Seoni / Shivani,RICE,119.39,135.81,1137.53
11,2006,6,Madhya Pradesh,Seoni / Shivani,WHEAT,104.72,101.31,967.44
11,2006,6,Madhya Pradesh,Seoni / Shivani,MAZE,12.5,12.82,1025.6
11,2007,6,Madhya Pradesh,Seoni / Shivani,RICE,119.0,97.61,820.25
11,2007,6,Madhya Pradesh,Seoni / Shivani,WHEAT,110.5,93.4,845.25
11,2007,6,Madhya Pradesh,Seoni / Shivani,MAZE,11.9,14.3,1201.68
11,2008,6,Madhya Pradesh,Seoni / Shivani,RICE,115.6,77.42,669.72
11,2008,6,Madhya Pradesh,Seoni / Shivani,WHEAT,103.1,90.1,873.91
11,2008,6,Madhya Pradesh,Seoni / Shivani,MAZE,11.8,13.5,1144.07
11,2009,6,Madhya Pradesh,Seoni / Shivani,RICE,116.8,122.4,1047.95
11,2009,6,Madhya Pradesh,Seoni / Shivani,WHEAT,108.8,90.5,831.8
11,2009,6,Madhya Pradesh,Seoni / Shivani,MAZE,11.6,12.7,1094.83
11,2010,6,Madhya Pradesh,Seoni / Shivani,RICE,116.3,153.9,1323.3
11,2010,6,Madhya Pradesh,Seoni / Shivani,WHEAT,111.7,102.1,914.06
11,2010,6,Madhya Pradesh,Seoni / Shivani,MAZE,11.9,15.1,1268.91
11,2011,6,Madhya Pradesh,Seoni / Shivani,RICE,121.2,176.4,1455.45
11,2011,6,Madhya Pradesh,Seoni / Shivani,WHEAT,115.6,127.5,1102.94
11,2011,6,Madhya Pradesh,Seoni / Shivani,MAZE,14.1,15.1,1070.92
11,2012,6,Madhya Pradesh,Seoni / Shivani,RICE,136.55,281.01,2057.93
11,2012,6,Madhya Pradesh,Seoni / Shivani,WHEAT,132.11,374.26,2832.94
11,2012,6,Madhya Pradesh,Seoni / Shivani,MAZE,18.39,46.98,2554.65
11,2013,6,Madhya Pradesh,Seoni / Shivani,RICE,150.24,440.99,2935.24
11,2013,6,Madhya Pradesh,Seoni / Shivani,WHEAT,153.28,346.04,2257.57
11,2013,6,Madhya Pradesh,Seoni / Shivani,MAZE,22.05,40.52,1837.64
11,2014,6,Madhya Pradesh,Seoni / Shivani,RICE,139.0,199.33,1434.03
11,2014,6,Madhya Pradesh,Seoni / Shivani,WHEAT,99.0,286.0,2888.89
11,2014,6,Madhya Pradesh,Seoni / Shivani,MAZE,20.0,72.0,3600.0
11,2015,6,Madhya Pradesh,Seoni / Shivani,RICE,169.0,238.67,1412.25
11,2015,6,Madhya Pradesh,Seoni / Shivani,WHEAT,115.0,277.0,2408.7
11,2015,6,Madhya Pradesh,Seoni / Shivani,MAZE,72.0,25.0,347.22
11,2016,6,Madhya Pradesh,Seoni / Shivani,RICE,182.0,450.0,2472.53
11,2016,6,Madhya Pradesh,Seoni / Shivani,WHEAT,151.0,445.0,2947.02
11,2016,6,Madhya Pradesh,Seoni / Shivani,MAZE,116.0,536.0,4620.69
11,2017,6,Madhya Pradesh,Seoni / Shivani,RICE,133.13,319.98,2403.52
11,2017,6,Madhya Pradesh,Seoni / Shivani,WHEAT,200.72,523.88,2610.0
11,2017,6,Madhya Pradesh,Seoni / Shivani,MAZE,99.7,462.56,4639.52
12,2006,6,Madhya Pradesh,Mandla,RICE,192.71,129.68,672.93
12,2006,6,Madhya Pradesh,Mandla,WHEAT,63.47,44.02,693.56
12,2006,6,Madhya Pradesh,Mandla,MAZE,36.36,27.43,754.4
12,2006,6,Madhya Pradesh,Mandla,BARLEY,0.02,0.02,1000.0
12,2007,6,Madhya Pradesh,Mandla,RICE,193.3,93.26,482.46
12,2007,6,Madhya Pradesh,Mandla,WHEAT,58.8,40.2,683.67
12,2007,6,Madhya Pradesh,Mandla,MAZE,36.2,36.8,1016.57
12,2008,6,Madhya Pradesh,Mandla,RICE,194.1,90.35,465.48
12,2008,6,Madhya Pradesh,Mandla,WHEAT,60.0,46.0,766.67
12,2008,6,Madhya Pradesh,Mandla,MAZE,43.5,44.4,1020.69
12,2009,6,Madhya Pradesh,Mandla,RICE,180.1,106.2,589.67
12,2009,6,Madhya Pradesh,Mandla,WHEAT,61.5,42.1,684.55
12,2009,6,Madhya Pradesh,Mandla,MAZE,36.1,34.4,952.91
12,2010,6,Madhya Pradesh,Mandla,RICE,191.1,157.5,824.18
12,2010,6,Madhya Pradesh,Mandla,WHEAT,45.2,32.7,723.45
12,2010,6,Madhya Pradesh,Mandla,MAZE,35.8,44.2,1234.64
12,2011,6,Madhya Pradesh,Mandla,RICE,198.7,201.8,1015.6
12,2011,6,Madhya Pradesh,Mandla,WHEAT,68.0,51.3,754.41
12,2011,6,Madhya Pradesh,Mandla,MAZE,42.1,32.1,762.47
12,2012,6,Madhya Pradesh,Mandla,RICE,210.44,212.69,1010.69
12,2012,6,Madhya Pradesh,Mandla,WHEAT,71.01,115.32,1624.0
12,2012,6,Madhya Pradesh,Mandla,MAZE,36.03,64.53,1791.01
12,2012,6,Madhya Pradesh,Mandla,BARLEY,0.02,0.01,500.0
12,2013,6,Madhya Pradesh,Mandla,RICE,212.68,242.15,1138.56
12,2013,6,Madhya Pradesh,Mandla,WHEAT,74.83,127.02,1697.45
12,2013,6,Madhya Pradesh,Mandla,MAZE,36.84,65.94,1789.9
12,2013,6,Madhya Pradesh,Mandla,BARLEY,0.02,0.04,2000.0
12,2014,6,Madhya Pradesh,Mandla,RICE,209.0,274.0,1311.0
12,2014,6,Madhya Pradesh,Mandla,WHEAT,143.0,198.0,1384.62
12,2014,6,Madhya Pradesh,Mandla,MAZE,43.0,90.0,2093.02
12,2014,6,Madhya Pradesh,Mandla,BARLEY,1.0,2.0,2000.0
12,2015,6,Madhya Pradesh,Mandla,RICE,215.0,365.33,1699.21
12,2015,6,Madhya Pradesh,Mandla,WHEAT,90.0,173.0,1922.22
12,2015,6,Madhya Pradesh,Mandla,MAZE,47.0,104.0,2212.77
12,2016,6,Madhya Pradesh,Mandla,RICE,227.0,440.66,1941.23
12,2016,6,Madhya Pradesh,Mandla,WHEAT,98.0,270.0,2755.1
12,2016,6,Madhya Pradesh,Mandla,MAZE,48.0,112.0,2333.33
12,2016,6,Madhya Pradesh,Mandla,BARLEY,0.17,0.49,2882.35
12,2017,6,Madhya Pradesh,Mandla,RICE,215.1,689.45,3205.25
12,2017,6,Madhya Pradesh,Mandla,WHEAT,90.0,228.0,2533.33
12,2017,6,Madhya Pradesh,Mandla,MAZE,47.5,113.89,2397.68
13,2006,6,Madhya Pradesh,Sagar,RICE,8.37,4.3,513.74
13,2006,6,Madhya Pradesh,Sagar,WHEAT,163.7,172.58,1054.25
13,2006,6,Madhya Pradesh,Sagar,MAZE,3.81,3.3,866.14
13,2006,6,Madhya Pradesh,Sagar,BARLEY,0.89,1.25,1404.49
13,2007,6,Madhya Pradesh,Sagar,RICE,6.6,2.38,360.61
13,2007,6,Madhya Pradesh,Sagar,WHEAT,139.6,131.8,944.13
13,2007,6,Madhya Pradesh,Sagar,MAZE,3.5,3.8,1085.71
13,2007,6,Madhya Pradesh,Sagar,BARLEY,0.8,1.0,1250.0
13,2008,6,Madhya Pradesh,Sagar,RICE,6.4,2.24,350.0
13,2008,6,Madhya Pradesh,Sagar,WHEAT,150.1,188.2,1253.83
13,2008,6,Madhya Pradesh,Sagar,MAZE,6.5,7.3,1123.08
13,2008,6,Madhya Pradesh,Sagar,BARLEY,0.7,1.0,1428.57
13,2009,6,Madhya Pradesh,Sagar,RICE,6.0,3.7,616.67
13,2009,6,Madhya Pradesh,Sagar,WHEAT,173.0,244.5,1413.29
13,2009,6,Madhya Pradesh,Sagar,MAZE,3.4,4.3,1264.71
13,2009,6,Madhya Pradesh,Sagar,BARLEY,0.9,1.4,1555.56
13,2010,6,Madhya Pradesh,Sagar,RICE,6.0,4.5,750.0
13,2010,6,Madhya Pradesh,Sagar,WHEAT,172.5,186.5,1081.16
13,2010,6,Madhya Pradesh,Sagar,MAZE,3.4,4.2,1235.29
13,2010,6,Madhya Pradesh,Sagar,BARLEY,0.9,1.4,1555.56
13,2011,6,Madhya Pradesh,Sagar,RICE,3.4,2.7,794.12
13,2011,6,Madhya Pradesh,Sagar,WHEAT,199.8,295.1,1476.98
13,2011,6,Madhya Pradesh,Sagar,MAZE,3.4,4.5,1323.53
13,2011,6,Madhya Pradesh,Sagar,BARLEY,0.3,0.6,2000.0
13,2012,6,Madhya Pradesh,Sagar,RICE,5.26,3.33,633.08
13,2012,6,Madhya Pradesh,Sagar,WHEAT,213.45,449.7,2106.82
13,2012,6,Madhya Pradesh,Sagar,MAZE,2.97,6.11,2057.24
13,2012,6,Madhya Pradesh,Sagar,BARLEY,1.24,1.69,1362.9
13,2013,6,Madhya Pradesh,Sagar,RICE,4.78,2.09,437.24
13,2013,6,Madhya Pradesh,Sagar,WHEAT,228.79,425.35,1859.13
13,2013,6,Madhya Pradesh,Sagar,MAZE,2.78,1.63,586.33
13,2013,6,Madhya Pradesh,Sagar,BARLEY,0.71,0.99,1394.37
13,2014,6,Madhya Pradesh,Sagar,RICE,5.0,5.33,1066.0
13,2014,6,Madhya Pradesh,Sagar,WHEAT,185.0,394.0,2129.73
13,2014,6,Madhya Pradesh,Sagar,MAZE,8.0,14.0,1750.0
13,2014,6,Madhya Pradesh,Sagar,BARLEY,1.0,2.0,2000.0
13,2015,6,Madhya Pradesh,Sagar,RICE,7.0,2.0,285.71
13,2015,6,Madhya Pradesh,Sagar,WHEAT,158.0,346.0,2189.87
13,2015,6,Madhya Pradesh,Sagar,MAZE,5.0,5.0,1000.0
13,2015,6,Madhya Pradesh,Sagar,BARLEY,1.0,2.0,2000.0
13,2016,6,Madhya Pradesh,Sagar,RICE,6.0,6.0,1000.0
13,2016,6,Madhya Pradesh,Sagar,WHEAT,202.0,557.0,2757.43
13,2016,6,Madhya Pradesh,Sagar,MAZE,5.0,6.0,1200.0
13,2016,6,Madhya Pradesh,Sagar,BARLEY,3.0,7.0,2333.33
13,2017,6,Madhya Pradesh,Sagar,RICE,5.06,5.69,1124.51
13,2017,6,Madhya Pradesh,Sagar,WHEAT,278.0,893.21,3212.99
13,2017,6,Madhya Pradesh,Sagar,MAZE,3.6,3.78,1050.0
13,2017,6,Madhya Pradesh,Sagar,BARLEY,1.0,1.0,1000.0
14,2006,6,Madhya Pradesh,Damoh,RICE,53.26,28.78,540.37
14,2006,6,Madhya Pradesh,Damoh,WHEAT,69.62,88.41,1269.89
14,2006,6,Madhya Pradesh,Damoh,MAZE,2.02,2.23,1103.96
14,2006,6,Madhya Pradesh,Damoh,BARLEY,0.07,0.08,1142.86
14,2007,6,Madhya Pradesh,Damoh,RICE,53.9,20.53,380.89
14,2007,6,Madhya Pradesh,Damoh,WHEAT,63.1,99.8,1581.62
14,2007,6,Madhya Pradesh,Damoh,MAZE,1.9,2.4,1263.16
14,2007,6,Madhya Pradesh,Damoh,BARLEY,0.1,0.1,1000.0
14,2008,6,Madhya Pradesh,Damoh,RICE,56.3,28.64,508.7
14,2008,6,Madhya Pradesh,Damoh,WHEAT,67.0,131.8,1967.16
14,2008,6,Madhya Pradesh,Damoh,MAZE,2.2,4.1,1863.64
14,2008,6,Madhya Pradesh,Damoh,BARLEY,0.1,0.2,2000.0
14,2009,6,Madhya Pradesh,Damoh,RICE,55.6,37.5,674.46
14,2009,6,Madhya Pradesh,Damoh,WHEAT,72.1,136.3,1890.43
14,2009,6,Madhya Pradesh,Damoh,MAZE,2.1,3.6,1714.29
14,2009,6,Madhya Pradesh,Damoh,BARLEY,0.2,0.2,1000.0
14,2010,6,Madhya Pradesh,Damoh,RICE,50.2,51.9,1033.86
14,2010,6,Madhya Pradesh,Damoh,WHEAT,71.8,171.4,2387.19
14,2010,6,Madhya Pradesh,Damoh,MAZE,1.8,3.5,1944.44
14,2011,6,Madhya Pradesh,Damoh,RICE,55.8,59.5,1066.31
14,2011,6,Madhya Pradesh,Damoh,WHEAT,79.9,197.0,2465.58
14,2011,6,Madhya Pradesh,Damoh,MAZE,2.0,3.6,1800.0
14,2011,6,Madhya Pradesh,Damoh,BARLEY,0.1,0.1,1000.0
14,2012,6,Madhya Pradesh,Damoh,RICE,56.3,55.93,993.43
14,2012,6,Madhya Pradesh,Damoh,WHEAT,82.43,167.97,2037.73
14,2012,6,Madhya Pradesh,Damoh,MAZE,1.79,4.68,2614.53
14,2012,6,Madhya Pradesh,Damoh,BARLEY,0.03,0.05,1666.67
14,2013,6,Madhya Pradesh,Damoh,RICE,55.63,62.31,1120.08
14,2013,6,Madhya Pradesh,Damoh,WHEAT,88.62,164.34,1854.43
14,2013,6,Madhya Pradesh,Damoh,MAZE,1.68,2.44,1452.38
14,2013,6,Madhya Pradesh,Damoh,BARLEY,0.14,0.34,2428.57
14,2014,6,Madhya Pradesh,Damoh,RICE,66.0,70.67,1070.76
14,2014,6,Madhya Pradesh,Damoh,WHEAT,93.0,201.0,2161.29
14,2014,6,Madhya Pradesh,Damoh,MAZE,9.0,19.0,2111.11
14,2015,6,Madhya Pradesh,Damoh,RICE,73.0,82.67,1132.47
14,2015,6,Madhya Pradesh,Damoh,WHEAT,80.0,161.0,2012.5
14,2015,6,Madhya Pradesh,Damoh,MAZE,5.0,11.0,2200.0
14,2016,6,Madhya Pradesh,Damoh,RICE,80.0,150.0,1875.0
14,2016,6,Madhya Pradesh,Damoh,WHEAT,95.0,333.0,3505.26
14,2016,6,Madhya Pradesh,Damoh,MAZE,5.0,9.0,1800.0
14,2016,6,Madhya Pradesh,Damoh,BARLEY,0.1,0.29,2900.0
14,2017,6,Madhya Pradesh,Damoh,RICE,75.73,126.22,1666.71
14,2017,6,Madhya Pradesh,Damoh,WHEAT,81.6,285.6,3500.0
14,2017,6,Madhya Pradesh,Damoh,MAZE,5.08,9.74,1917.32
14,2017,6,Madhya Pradesh,Damoh,BARLEY,0.1,0.1,1000.0
15,2006,6,Madhya Pradesh,Tikamgarh,RICE,14.49,5.72,394.75
15,2006,6,Madhya Pradesh,Tikamgarh,WHEAT,58.13,78.24,1345.95
15,2006,6,Madhya Pradesh,Tikamgarh,MAZE,2.39,1.15,481.17
15,2006,6,Madhya Pradesh,Tikamgarh,BARLEY,7.68,11.88,1546.88
15,2007,6,Madhya Pradesh,Tikamgarh,RICE,11.7,1.32,112.82
15,2007,6,Madhya Pradesh,Tikamgarh,WHEAT,22.7,28.0,1233.48
15,2007,6,Madhya Pradesh,Tikamgarh,MAZE,3.1,2.1,677.42
15,2007,6,Madhya Pradesh,Tikamgarh,BARLEY,2.9,4.3,1482.76
15,2008,6,Madhya Pradesh,Tikamgarh,RICE,12.9,4.82,373.64
15,2008,6,Madhya Pradesh,Tikamgarh,WHEAT,107.4,209.2,1947.86
15,2008,6,Madhya Pradesh,Tikamgarh,MAZE,1.9,1.7,894.74
15,2008,6,Madhya Pradesh,Tikamgarh,BARLEY,12.7,25.3,1992.13
15,2009,6,Madhya Pradesh,Tikamgarh,RICE,12.7,5.2,409.45
15,2009,6,Madhya Pradesh,Tikamgarh,WHEAT,101.0,168.3,1666.34
15,2009,6,Madhya Pradesh,Tikamgarh,MAZE,2.9,1.8,620.69
15,2009,6,Madhya Pradesh,Tikamgarh,BARLEY,11.3,19.6,1734.51
15,2010,6,Madhya Pradesh,Tikamgarh,RICE,12.0,5.4,450.0
15,2010,6,Madhya Pradesh,Tikamgarh,WHEAT,78.0,99.0,1269.23
15,2010,6,Madhya Pradesh,Tikamgarh,MAZE,2.9,2.1,724.14
15,2010,6,Madhya Pradesh,Tikamgarh,BARLEY,12.0,18.3,1525.0
15,2011,6,Madhya Pradesh,Tikamgarh,RICE,11.7,8.5,726.5
15,2011,6,Madhya Pradesh,Tikamgarh,WHEAT,113.2,241.5,2133.39
15,2011,6,Madhya Pradesh,Tikamgarh,MAZE,4.4,2.6,590.91
15,2011,6,Madhya Pradesh,Tikamgarh,BARLEY,10.0,26.7,2670.0
15,2012,6,Madhya Pradesh,Tikamgarh,RICE,11.77,5.6,475.79
15,2012,6,Madhya Pradesh,Tikamgarh,WHEAT,146.73,376.24,2564.17
15,2012,6,Madhya Pradesh,Tikamgarh,MAZE,2.2,1.82,827.27
15,2012,6,Madhya Pradesh,Tikamgarh,BARLEY,11.36,19.54,1720.07
15,2013,6,Madhya Pradesh,Tikamgarh,RICE,11.41,4.01,351.45
15,2013,6,Madhya Pradesh,Tikamgarh,WHEAT,158.64,321.52,2026.73
15,2013,6,Madhya Pradesh,Tikamgarh,MAZE,1.71,0.87,508.77
15,2013,6,Madhya Pradesh,Tikamgarh,BARLEY,11.98,15.08,1258.76
15,2014,6,Madhya Pradesh,Tikamgarh,RICE,13.0,5.33,410.0
15,2014,6,Madhya Pradesh,Tikamgarh,WHEAT,117.0,288.0,2461.54
15,2014,6,Madhya Pradesh,Tikamgarh,MAZE,10.0,14.0,1400.0
15,2014,6,Madhya Pradesh,Tikamgarh,BARLEY,3.0,5.0,1666.67
15,2015,6,Madhya Pradesh,Tikamgarh,RICE,6.0,0.67,111.67
15,2015,6,Madhya Pradesh,Tikamgarh,WHEAT,94.0,180.0,1914.89
15,2015,6,Madhya Pradesh,Tikamgarh,MAZE,1.0,2.0,2000.0
15,2015,6,Madhya Pradesh,Tikamgarh,BARLEY,5.0,12.0,2400.0
15,2016,6,Madhya Pradesh,Tikamgarh,RICE,6.0,6.0,1000.0
15,2016,6,Madhya Pradesh,Tikamgarh,WHEAT,150.0,421.0,2806.67
15,2016,6,Madhya Pradesh,Tikamgarh,MAZE,1.0,2.0,2000.0
15,2016,6,Madhya Pradesh,Tikamgarh,BARLEY,7.0,21.0,3000.0
15,2017,6,Madhya Pradesh,Tikamgarh,RICE,4.56,1.64,359.65
15,2017,6,Madhya Pradesh,Tikamgarh,WHEAT,97.19,243.07,2500.98
15,2017,6,Madhya Pradesh,Tikamgarh,MAZE,1.7,1.79,1052.94
15,2017,6,Madhya Pradesh,Tikamgarh,BARLEY,7.4,23.55,3182.43
16,2006,6,Madhya Pradesh,Chhatarpur,RICE,11.87,5.02,422.91
16,2006,6,Madhya Pradesh,Chhatarpur,WHEAT,101.76,119.21,1171.48
16,2006,6,Madhya Pradesh,Chhatarpur,MAZE,0.61,0.31,508.2
16,2006,6,Madhya Pradesh,Chhatarpur,BARLEY,8.21,7.58,923.26
16,2007,6,Madhya Pradesh,Chhatarpur,RICE,11.3,2.38,210.62
16,2007,6,Madhya Pradesh,Chhatarpur,WHEAT,57.7,60.1,1041.59
16,2007,6,Madhya Pradesh,Chhatarpur,MAZE,0.7,0.4,571.43
16,2007,6,Madhya Pradesh,Chhatarpur,BARLEY,4.9,4.3,877.55
16,2008,6,Madhya Pradesh,Chhatarpur,RICE,11.3,4.88,431.86
16,2008,6,Madhya Pradesh,Chhatarpur,WHEAT,128.1,195.8,1528.49
16,2008,6,Madhya Pradesh,Chhatarpur,MAZE,0.9,0.6,666.67
16,2008,6,Madhya Pradesh,Chhatarpur,BARLEY,10.5,11.9,1133.33
16,2009,6,Madhya Pradesh,Chhatarpur,RICE,9.7,4.4,453.61
16,2009,6,Madhya Pradesh,Chhatarpur,WHEAT,142.7,203.9,1428.87
16,2009,6,Madhya Pradesh,Chhatarpur,MAZE,0.8,0.5,625.0
16,2009,6,Madhya Pradesh,Chhatarpur,BARLEY,10.9,11.8,1082.57
16,2010,6,Madhya Pradesh,Chhatarpur,RICE,8.9,5.5,617.98
16,2010,6,Madhya Pradesh,Chhatarpur,WHEAT,140.2,169.1,1206.13
16,2010,6,Madhya Pradesh,Chhatarpur,MAZE,0.8,0.5,625.0
16,2010,6,Madhya Pradesh,Chhatarpur,BARLEY,11.8,11.4,966.1
16,2011,6,Madhya Pradesh,Chhatarpur,RICE,9.1,7.9,868.13
16,2011,6,Madhya Pradesh,Chhatarpur,WHEAT,130.5,199.5,1528.74
16,2011,6,Madhya Pradesh,Chhatarpur,MAZE,0.8,0.3,375.0
16,2011,6,Madhya Pradesh,Chhatarpur,BARLEY,11.7,13.5,1153.85
16,2012,6,Madhya Pradesh,Chhatarpur,RICE,5.79,2.17,374.78
16,2012,6,Madhya Pradesh,Chhatarpur,WHEAT,176.28,436.15,2474.19
16,2012,6,Madhya Pradesh,Chhatarpur,MAZE,0.56,0.31,553.57
16,2012,6,Madhya Pradesh,Chhatarpur,BARLEY,15.9,15.65,984.28
16,2013,6,Madhya Pradesh,Chhatarpur,RICE,5.37,4.75,884.54
16,2013,6,Madhya Pradesh,Chhatarpur,WHEAT,192.59,434.62,2256.71
16,2013,6,Madhya Pradesh,Chhatarpur,MAZE,0.53,0.41,773.58
16,2013,6,Madhya Pradesh,Chhatarpur,BARLEY,19.96,21.01,1052.61
16,2014,6,Madhya Pradesh,Chhatarpur,RICE,10.0,8.67,867.0
16,2014,6,Madhya Pradesh,Chhatarpur,WHEAT,121.0,267.0,2206.61
16,2014,6,Madhya Pradesh,Chhatarpur,MAZE,9.0,13.0,1444.44
16,2014,6,Madhya Pradesh,Chhatarpur,BARLEY,3.0,4.0,1333.33
16,2015,6,Madhya Pradesh,Chhatarpur,RICE,8.0,2.67,333.75
16,2015,6,Madhya Pradesh,Chhatarpur,WHEAT,88.0,161.0,1829.55
16,2015,6,Madhya Pradesh,Chhatarpur,MAZE,1.0,1.0,1000.0
16,2015,6,Madhya Pradesh,Chhatarpur,BARLEY,8.0,16.0,2000.0
16,2016,6,Madhya Pradesh,Chhatarpur,RICE,8.0,8.66,1082.5
16,2016,6,Madhya Pradesh,Chhatarpur,WHEAT,209.0,596.0,2851.67
16,2016,6,Madhya Pradesh,Chhatarpur,MAZE,1.0,1.0,1000.0
16,2016,6,Madhya Pradesh,Chhatarpur,BARLEY,9.0,28.0,3111.11
16,2017,6,Madhya Pradesh,Chhatarpur,RICE,6.33,2.98,470.77
16,2017,6,Madhya Pradesh,Chhatarpur,WHEAT,175.31,424.07,2418.97
